t,jd,N,i,w,a,e,M
2028-11-28 19:45:07.200,2462104.323,113.6679210743231,2.487364188052247,340.1041692375073,9.522763097407836,0.0539770317886257,309.6447281519011
2028-12-02 11:25:26.400,2462107.976000001,113.5738277337162,2.488450714303827,340.4265253089987,9.521135169245534,0.0539782597733432,309.5533705079172
2028-12-06 03:05:45.600,2462111.629000001,113.5476899052746,2.48875501702258,340.6702708810093,9.517880210035834,0.0537071891525882,309.4475012067531
2028-12-09 18:46:04.800,2462115.282000001,113.6383986431197,2.487685949896617,340.3943359633576,9.518752159770214,0.0536359293376491,309.7374561732333
2028-12-13 10:26:24.000,2462118.935000001,113.6838217125717,2.487149850851591,340.1096525342904,9.521845514979056,0.0538565033511958,310.1040339750786
2028-12-17 02:06:43.200,2462122.588,113.609148351037,2.488042946678556,340.2893883168883,9.5219429754638,0.0539894141496714,310.140004279509
2028-12-20 17:47:02.400,2462126.241,113.5340908301785,2.488951827486622,340.6672534176345,9.518432756931189,0.0537751747933142,309.9597341339218
2028-12-24 09:27:21.600,2462129.894,113.6012132929547,2.488129988721265,340.5418812074012,9.517632007869308,0.0535837063867709,310.1198728015399
2028-12-28 01:07:40.800,2462133.547000001,113.683537114544,2.48712036733569,340.1668115760959,9.520680689134936,0.0537382304270493,310.5304737111356
2028-12-31 16:48:00.000,2462137.200000001,113.6460934443084,2.487584152714694,340.1776624269119,9.522176876410123,0.0539421938398928,310.6959850635729
2029-01-04 08:28:19.200,2462140.853000001,113.5490229379527,2.488799839600308,340.5637223876897,9.5195071167605,0.0538437665187663,310.5393026995912
2029-01-08 00:08:38.400,2462144.506000001,113.56367193956,2.488612972471683,340.6570046179286,9.517095764914934,0.0535857873444632,310.5379943556794
2029-01-11 15:48:57.600,2462148.159,113.6617603730889,2.487364767721644,340.2952456978842,9.519170519035445,0.0536213785657752,310.9106488693867
2029-01-15 07:29:16.800,2462151.812,113.6771826191459,2.487168537598392,340.106722786919,9.521908114636656,0.0538573362313614,311.2159411459907
2029-01-18 23:09:36.000,2462155.465,113.5833721832902,2.488381353149417,340.4051687584423,9.520705627986445,0.0538925561439446,311.1501875928552
2029-01-22 14:49:55.200,2462159.118000001,113.5378826509728,2.488975853504301,340.7112712856087,9.517122479020566,0.0536204929812262,311.0050434215901
2029-01-26 06:30:14.400,2462162.771000001,113.6267684669547,2.487803444210817,340.4549557900831,9.517671381719598,0.0535255727892875,311.2760235501237
2029-01-29 22:10:33.600,2462166.424000001,113.6851501276581,2.487032157043808,340.1255126873838,9.52100678294616,0.0537486439813139,311.6716139492686
2029-02-02 13:50:52.800,2462170.077000001,113.6201579490866,2.487899935387324,340.2621803321096,9.521474590411051,0.0538956225758689,311.7399850969227
2029-02-06 05:31:12.000,2462173.73,113.5378426738752,2.489011568101253,340.6510862321836,9.518047782580764,0.0536971922305108,311.5586954118956
2029-02-09 21:11:31.200,2462177.383,113.5867046977831,2.488343986085544,340.5992005357924,9.516671266947318,0.0534837745919686,311.6655569560533
2029-02-13 12:51:50.400,2462181.036,113.6715142323351,2.487183984285292,340.2285230051739,9.519519973286444,0.0536178447637778,312.0670374836317
2029-02-17 04:32:09.600,2462184.689000001,113.6533758753132,2.487435081831695,340.1576139041475,9.521676677735172,0.0538509705123288,312.2929438223202
2029-02-20 20:12:28.800,2462188.342000001,113.5573949731879,2.488771826987453,340.5163880724726,9.51945380141885,0.0537883521551286,312.1646894541742
2029-02-24 11:52:48.000,2462191.995000001,113.5535103319721,2.48882491488376,340.6880247390815,9.516381352566556,0.0534980462397565,312.1054893392325
2029-02-28 03:33:07.200,2462195.648000001,113.6495965711227,2.487465058909218,340.3529601911112,9.51802674319932,0.0535001003816013,312.451563446113
2029-03-03 19:13:26.400,2462199.301,113.6736028500737,2.487125318520155,340.1249656663278,9.521132817623627,0.053756962985632,312.7866476652666
2029-03-07 10:53:45.600,2462202.954,113.5875709695095,2.488360270945695,340.3744759617808,9.520505843638402,0.0538296718543187,312.7628982013948
